Gender,EthnicGroup,ParentEduc,LunchType,TestPrep,ParentMaritalStatus,PracticeSport,IsFirstChild,NrSiblings,TransportMeans,WklyStudyHours,MathScore,ReadingScore,WritingScore
1,2,2,0,0,0,1,1,2,1,0,59,63,54
1,4,4,1,0,1,1,1,0,1,0,100,92,97
0,3,1,0,1,2,2,1,3,1,0,77,91,91
0,1,5,1,1,2,1,1,1,0,0,47,52,48
1,0,0,1,1,0,0,1,0,1,2,77,69,71
1,0,0,0,1,2,1,1,3,0,2,50,54,53
0,2,4,0,1,1,2,0,4,1,1,52,56,55
1,3,2,1,1,0,1,1,1,0,1,64,50,49
1,3,4,1,0,1,1,1,2,0,2,84,76,82
0,2,2,1,1,1,1,1,1,1,2,35,54,50
1,1,2,0,1,2,2,1,1,1,2,66,58,51
0,3,2,1,1,1,2,1,4,1,1,58,74,71
0,1,0,0,1,1,2,1,0,0,0,33,48,42
0,2,4,1,1,0,2,1,1,0,0,81,96,93
0,3,4,1,1,2,1,0,4,1,1,70,66,73
1,1,5,1,1,1,2,1,0,0,0,56,46,47
0,2,0,1,1,1,2,1,3,0,2,66,74,70
1,3,2,1,1,2,0,0,1,1,2,70,70,68
0,1,3,0,1,1,1,1,3,0,2,70,72,70
1,2,2,1,1,0,1,1,3,0,0,75,72,61
1,2,0,1,1,1,2,0,2,1,1,67,65,57
1,2,0,1,1,1,2,1,3,1,1,71,68,64
1,1,5,1,1,1,2,1,1,0,2,52,59,53
0,3,4,1,0,0,0,1,2,1,2,76,90,92
1,2,5,1,1,1,2,1,3,0,0,59,57,53
1,1,3,0,1,1,1,0,4,1,0,65,62,56
0,0,1,1,0,1,2,0,3,1,0,68,71,76
1,1,3,1,1,0,2,0,3,0,0,92,93,87
0,1,5,1,0,2,2,0,1,1,0,64,74,77
1,4,5,1,1,2,1,1,1,0,0,78,74,68
0,3,0,0,1,1,2,1,3,0,1,77,86,84
0,2,4,1,1,1,2,0,3,0,0,62,69,71
1,2,3,0,1,1,2,1,1,1,0,71,68,58
0,2,5,1,1,1,2,1,2,1,0,81,77,81
1,1,4,0,1,1,0,1,2,0,0,65,75,63
1,2,2,1,1,1,0,0,2,1,0,65,54,56
0,2,4,1,1,0,0,1,1,0,0,71,85,78
0,1,4,1,1,1,1,1,2,0,0,63,78,69
1,1,0,1,0,1,2,1,5,1,2,78,79,77
1,2,2,1,1,0,0,0,3,0,0,74,75,68
1,3,2,0,1,0,2,0,1,0,1,45,46,39
1,2,5,1,1,0,1,1,1,1,2,49,51,44
1,3,4,1,1,1,2,0,3,0,1,61,62,52
1,1,0,1,0,0,2,0,1,0,1,80,72,75
0,1,2,1,1,0,0,1,1,0,2,47,54,49
0,1,5,0,0,1,0,1,2,1,0,44,55,55
1,1,0,0,1,1,2,0,1,1,0,53,40,36
0,1,0,1,1,2,0,0,2,1,1,79,90,90
0,2,5,1,0,1,1,1,3,0,1,63,81,83
1,2,2,0,0,1,0,0,2,1,2,60,70,66
0,3,3,1,1,0,1,1,0,1,2,70,65,74
0,4,2,1,1,0,1,1,0,1,1,65,69,61
0,0,0,0,1,1,2,1,1,0,0,39,53,44
1,1,4,1,1,1,1,1,1,0,0,75,65,62
0,2,4,1,0,0,1,0,1,1,0,51,72,75
1,2,4,1,0,2,2,0,2,1,1,75,70,73
1,0,2,0,0,1,2,1,2,1,0,56,47,43
0,0,2,1,0,0,2,1,0,0,0,68,80,77
0,1,4,1,0,0,2,0,3,1,2,72,85,87
1,3,0,1,1,1,2,0,4,0,0,66,58,63
1,1,1,0,1,1,2,1,3,1,0,70,59,60
1,3,2,0,1,1,2,0,3,0,2,53,69,62
1,2,3,1,1,1,1,1,3,1,0,77,71,68
1,0,2,1,0,1,1,1,2,0,1,55,56,56
0,1,0,0,0,2,1,0,2,1,0,54,77,78
1,3,5,0,1,2,2,1,3,1,0,29,31,29
0,2,1,0,1,2,0,1,0,1,0,68,76,76
0,3,3,1,0,0,2,1,0,1,1,72,88,98
1,3,2,1,1,1,2,0,3,1,0,60,54,52
0,4,3,1,1,2,0,1,1,0,1,68,73,77
0,2,5,0,1,0,2,1,1,1,2,78,79,77
1,2,0,1,0,1,2,0,6,1,2,100,92,96
0,2,0,1,1,1,1,0,3,1,1,81,86,78
0,0,5,1,1,1,0,1,1,1,0,66,74,76
1,2,5,1,1,1,1,1,3,1,0,51,55,49
1,3,2,0,0,1,2,0,1,1,0,63,58,60
1,3,5,1,1,0,1,1,7,0,1,70,74,68
1,3,3,1,1,1,1,0,3,0,0,100,93,94
1,4,1,1,1,2,1,1,1,0,0,80,70,69
0,0,1,1,0,1,2,0,2,0,0,97,90,97
0,2,1,0,0,2,1,0,1,1,2,54,54,69
0,2,4,1,1,1,2,0,1,1,0,81,95,95
1,2,2,1,1,0,2,1,2,1,0,73,61,61
1,0,4,0,1,2,1,1,1,1,0,72,76,71
1,3,4,1,0,1,2,1,0,0,0,68,75,75
1,2,0,1,0,0,2,0,1,0,0,91,90,85
0,1,5,0,1,1,1,0,2,1,0,42,59,53
0,1,0,1,0,1,2,1,1,1,0,71,87,87
0,2,4,0,1,1,2,1,1,1,2,65,64,62
0,3,3,1,1,2,2,1,1,1,0,91,99,100
0,4,4,1,1,0,2,0,2,1,0,70,66,66
0,3,4,1,0,1,1,1,1,0,0,91,100,100
1,1,4,1,1,1,2,1,1,0,2,63,62,63
0,4,2,1,1,1,2,0,2,0,0,64,69,66
1,3,3,1,0,1,2,0,1,1,1,88,80,83
1,2,0,1,1,1,2,0,1,1,1,72,65,63
0,1,3,1,0,1,1,0,1,0,2,77,78,80
0,1,0,1,0,2,2,1,5,1,1,71,83,88
1,2,5,1,0,2,2,1,1,1,1,62,65,65
0,1,2,1,0,1,2,1,1,1,0,62,78,74
1,4,2,0,1,0,0,1,4,0,0,41,47,39
0,2,3,1,0,1,1,1,2,0,0,72,77,82
1,4,4,0,0,2,1,1,1,1,1,83,87,85
0,4,0,0,1,1,2,1,2,1,0,63,71,72
0,4,1,1,0,2,1,1,1,1,0,77,81,80
0,1,2,0,1,1,2,1,2,0,0,57,72,64
1,1,5,1,1,1,1,1,0,1,1,32,44,36
0,3,4,1,1,1,2,1,3,1,1,91,98,98
0,4,4,1,1,1,1,1,1,1,0,79,96,91
1,0,1,1,1,2,2,1,1,0,0,75,77,71
0,2,0,1,0,2,1,1,1,0,0,85,94,86
1,2,5,1,1,0,2,1,1,1,2,85,82,70
0,4,4,0,1,1,0,1,1,1,2,49,53,52
1,2,4,0,0,1,2,1,2,1,2,22,19,24
1,3,2,0,1,1,0,1,3,1,1,30,38,40
1,3,5,1,1,1,0,0,3,1,0,64,69,56
1,1,0,1,1,2,2,1,4,1,0,63,62,59
0,4,0,1,1,1,2,1,1,0,0,93,88,89
1,2,1,0,1,0,0,0,1,0,1,44,44,40
0,2,2,0,0,0,0,1,3,0,0,61,77,76
0,2,4,1,0,2,2,1,3,1,2,69,73,76
0,3,5,1,1,1,0,1,3,1,0,52,58,56
0,0,4,1,1,1,0,0,2,1,2,81,85,77
0,2,5,1,0,1,1,0,1,1,2,64,71,76
1,0,4,1,1,2,2,1,3,0,0,80,78,71
0,3,5,1,1,0,1,1,2,1,0,51,54,60
0,0,0,1,1,1,2,1,1,1,1,58,63,50
0,3,2,1,0,2,2,1,2,0,0,93,94,97
1,2,4,0,1,0,1,1,5,1,1,47,44,47
0,3,4,1,1,1,1,1,3,1,1,81,81,84
1,3,5,0,0,1,1,1,0,0,0,44,45,45
1,3,5,0,1,1,2,1,1,1,2,48,54,43
0,1,0,1,1,1,1,1,0,1,2,79,83,83
0,3,4,1,0,2,2,0,3,1,0,61,61,69
1,2,1,1,0,1,1,1,2,0,0,95,100,99
1,1,1,0,1,1,2,1,4,0,0,74,76,77
1,2,3,0,1,2,1,0,1,1,0,85,89,86
1,2,2,1,0,1,1,1,1,0,1,71,69,75
1,3,2,1,0,1,1,0,2,0,0,69,61,67
0,2,4,1,1,2,1,1,2,0,0,82,83,77
0,3,4,0,0,2,2,1,2,1,1,52,71,72
0,3,0,1,0,2,1,0,1,1,0,91,90,93
1,2,3,1,1,1,2,0,3,1,1,41,43,40
1,2,5,1,1,1,2,1,1,1,1,80,83,72
0,4,4,1,1,1,1,1,4,1,0,77,72,76
1,1,5,1,1,1,2,0,1,1,0,59,58,53
1,3,0,1,1,0,1,1,3,1,1,99,88,90
0,2,2,1,0,1,1,1,1,0,1,67,72,79
0,4,0,0,0,1,1,0,3,1,0,72,76,78
1,3,3,1,0,1,2,1,3,1,1,64,60,62
0,2,5,0,1,2,2,1,3,1,1,33,45,41
0,3,5,1,1,1,2,0,3,0,1,73,82,81
1,1,4,0,1,1,2,0,2,1,2,35,35,30
0,1,1,0,1,2,2,1,2,1,0,48,53,56
0,0,4,1,1,2,1,1,4,1,1,58,71,68
0,1,0,1,1,1,1,0,3,0,1,49,52,52
0,1,2,1,1,2,2,1,3,1,0,58,76,69
1,0,2,1,0,0,2,1,0,0,2,82,74,74
0,3,4,1,1,2,0,0,3,0,2,77,92,89
0,0,0,0,0,0,2,0,1,0,1,65,80,82
1,2,0,0,1,2,2,1,1,1,0,66,68,66
0,2,5,0,0,2,2,1,0,0,2,45,65,63
0,4,5,0,1,0,1,1,0,1,0,56,57,50
0,2,5,1,1,2,2,0,1,0,1,47,63,65
1,4,2,1,0,2,0,1,3,0,2,75,71,72
1,3,4,1,0,1,0,1,0,1,2,75,75,76
1,2,0,1,1,1,2,1,1,0,1,86,72,78
0,1,3,1,1,1,0,0,3,1,1,86,93,93
0,3,5,1,0,0,1,1,1,0,0,62,62,69
1,2,0,1,1,1,2,1,0,0,0,94,89,86
1,3,4,1,0,1,2,0,3,1,0,82,81,88
0,2,1,0,1,1,2,1,4,1,0,73,85,83
1,3,4,1,1,1,2,1,1,1,0,83,85,81
0,2,4,1,0,1,2,1,0,0,0,63,70,72
1,3,3,1,1,1,2,0,2,1,2,69,76,75
0,3,5,1,1,2,1,1,3,0,2,95,87,93
1,2,4,0,1,1,0,0,2,0,0,50,51,47
0,2,1,1,1,2,2,1,1,1,1,82,92,92
0,2,5,0,0,0,2,0,4,0,0,57,78,69
0,2,0,0,1,0,1,0,2,0,0,65,82,82
0,2,2,1,1,2,2,0,3,0,0,53,61,57
0,4,4,0,1,0,2,1,2,1,1,73,80,84
1,3,4,1,1,1,0,1,3,0,1,74,73,76
0,3,2,0,1,0,2,1,5,1,1,45,59,58
1,1,1,0,1,2,2,1,1,0,0,88,77,76
1,4,0,0,1,1,0,0,4,1,0,76,77,68
0,2,5,1,1,2,2,0,1,0,0,75,86,84
0,1,0,1,1,2,2,1,1,1,0,72,86,83
0,4,2,1,1,1,0,0,4,1,2,90,95,95
1,3,2,1,1,2,1,1,1,1,0,78,58,66
0,2,2,0,1,1,0,1,2,1,1,29,42,38
1,1,0,0,1,1,2,0,3,1,2,51,52,54
1,4,1,0,1,1,2,1,3,1,2,75,81,70
0,1,1,0,0,1,2,0,3,1,0,46,64,67
0,3,1,1,0,0,2,0,3,1,0,74,79,84
1,1,5,0,1,1,2,0,2,1,0,38,37,31
0,1,1,1,1,2,1,1,2,0,1,69,78,75
0,2,1,1,1,1,2,1,1,1,0,59,65,65
0,1,5,1,0,1,2,1,1,0,2,81,91,94
1,2,5,0,1,2,2,1,2,1,0,52,61,54
1,4,4,1,0,1,1,1,1,0,1,99,94,96
0,1,4,1,1,1,2,1,2,0,0,44,46,54
1,3,4,1,1,0,1,0,2,1,2,86,75,78
1,2,5,0,0,2,2,1,1,0,1,44,52,47
1,1,2,0,1,1,2,0,4,1,0,77,82,76
1,3,0,1,0,1,2,1,4,1,1,90,90,92
1,4,1,1,1,1,2,0,4,0,0,92,87,86
1,1,0,1,0,2,2,1,1,0,2,95,86,84
1,1,5,0,1,2,2,0,3,1,0,28,24,24
0,0,4,0,0,2,2,1,3,1,0,75,84,89
0,4,4,1,0,1,1,1,0,0,0,73,72,69
0,2,2,0,1,0,1,1,1,1,0,44,62,58
0,0,2,1,1,1,2,1,0,1,0,85,95,91
1,2,4,1,1,1,1,1,3,1,0,82,75,72
1,2,4,0,0,1,1,1,1,0,1,65,63,64
1,2,5,1,1,2,2,0,2,1,1,58,54,52
0,2,1,0,1,0,0,1,3,1,0,52,70,68
0,4,2,1,0,1,0,1,2,1,2,85,92,91
0,2,4,0,1,2,1,1,2,0,0,33,40,36
0,0,4,0,1,1,2,1,1,1,0,52,71,68
0,1,4,0,0,1,1,1,3,1,0,49,63,62
0,4,5,1,1,2,2,1,1,0,2,96,100,94
1,3,2,0,1,2,2,0,2,1,0,63,65,61
1,1,2,1,1,2,2,1,4,0,1,62,63,59
0,3,2,0,1,0,1,0,1,0,0,56,64,69
1,2,4,0,1,1,0,0,1,0,1,62,67,60
0,2,1,1,1,0,1,1,2,0,1,66,70,79
0,3,2,1,0,1,0,0,3,1,0,86,98,97
0,3,5,1,0,2,0,1,1,1,2,59,52,61
0,2,1,1,1,1,2,1,0,1,1,84,93,89
1,3,4,1,1,1,1,0,3,1,1,71,63,65
0,4,0,1,0,0,0,1,2,0,1,62,78,74
0,1,4,0,1,2,0,0,1,0,1,47,59,56
0,2,2,1,1,2,2,1,1,0,1,73,95,91
1,3,2,1,1,0,1,1,1,0,1,81,80,75
0,2,2,1,1,1,2,1,1,1,1,58,51,62
1,3,1,0,1,1,1,1,2,0,1,63,55,62
0,2,5,1,0,1,2,1,2,1,0,63,73,73
1,2,0,1,1,1,1,0,3,1,2,55,63,58
0,3,2,1,1,1,2,0,1,1,0,85,87,90
1,3,0,1,0,2,1,1,2,1,0,56,59,59
1,3,5,1,1,2,2,1,1,1,2,71,61,61
0,3,0,1,1,1,2,1,1,0,0,85,89,90
1,4,0,0,1,0,2,0,1,1,0,91,81,72
1,1,2,0,1,1,2,1,3,1,2,53,48,53
1,2,4,1,0,1,2,1,3,0,0,61,56,54
0,3,4,1,0,2,2,1,3,1,0,62,70,75
0,2,1,1,0,1,2,1,1,1,2,66,73,75
0,3,1,1,1,2,2,0,4,0,2,75,82,92
1,3,2,1,1,1,2,0,4,1,1,64,60,59
0,2,4,1,1,1,1,0,3,0,2,66,74,69
0,4,3,1,1,1,1,0,1,1,1,69,79,83
0,2,1,1,0,2,2,1,2,1,0,86,89,100
1,2,2,0,1,1,2,0,2,1,0,58,72,63
1,1,1,0,1,0,1,1,2,1,1,48,46,45
0,2,0,0,1,2,0,1,0,0,0,56,67,56
1,4,2,1,1,2,2,1,0,1,2,90,85,78
1,2,4,1,1,2,2,0,1,0,1,64,75,74
0,2,3,0,1,1,1,1,2,0,1,34,38,45
1,1,3,1,1,0,2,1,0,1,2,81,74,68
1,1,4,1,1,1,0,1,1,1,0,68,70,64
0,2,5,1,0,2,0,1,5,1,0,77,94,84
1,4,4,0,1,2,1,1,3,1,0,56,57,51
1,2,5,1,1,0,2,1,1,0,1,63,57,49
0,2,2,0,0,1,0,1,5,0,0,45,70,69
0,3,2,0,1,2,0,1,5,0,0,66,82,76
1,2,5,1,1,1,2,1,1,1,0,72,49,58
0,0,5,1,1,2,0,1,1,1,2,67,64,64
1,4,4,0,1,1,1,1,4,1,0,89,77,70
0,3,2,0,1,1,2,0,1,1,0,56,60,67
0,0,5,0,1,0,1,1,1,1,0,53,74,67
0,1,1,1,1,1,1,1,3,1,1,72,74,76
1,2,4,1,1,0,2,0,2,1,1,48,40,43
1,0,4,1,0,0,2,1,3,1,0,69,68,70
1,2,3,1,1,2,2,1,1,1,0,74,78,74
1,3,4,1,0,1,0,0,3,1,0,87,81,91
0,0,1,0,0,1,2,1,2,0,0,65,86,80
0,3,1,0,1,1,1,0,3,0,0,78,87,90
1,0,0,0,1,1,1,1,1,1,0,64,53,53
1,3,2,1,1,0,2,0,2,1,0,90,84,76
0,1,4,1,1,1,1,1,0,1,0,75,91,85
1,2,1,1,1,0,2,0,2,1,1,71,69,65
0,2,5,0,0,1,2,1,4,0,0,65,75,73
0,1,2,1,1,1,1,0,3,0,0,70,72,72
1,4,5,1,0,1,1,1,2,1,0,80,66,66
1,4,4,1,1,1,2,1,0,0,1,97,95,90
1,3,4,1,0,3,1,1,3,0,0,71,56,60
0,3,0,1,0,1,0,1,4,1,1,54,72,74
1,2,4,1,1,2,0,0,3,0,0,86,83,75
1,4,1,1,0,1,0,1,1,0,0,97,90,94
0,0,0,1,1,1,1,0,1,0,0,89,97,92
0,4,5,1,1,1,1,1,2,1,0,76,78,82
0,3,4,1,1,2,0,0,3,0,2,67,72,70
0,3,1,0,1,0,1,1,0,1,0,55,66,65
0,3,0,1,0,1,2,0,2,0,1,67,71,76
0,3,5,0,1,1,1,0,3,1,0,73,69,75
0,4,4,1,1,0,2,0,4,0,0,62,69,62
0,3,1,0,0,1,2,1,4,1,1,55,70,77
1,2,1,0,1,1,1,1,1,0,1,58,59,59
0,3,1,1,1,1,2,0,5,0,2,95,95,100
1,0,0,0,1,3,0,1,3,0,0,50,56,55
1,1,3,0,1,1,0,0,1,1,0,65,66,65
0,3,4,1,1,2,1,1,1,0,0,64,68,71
0,2,5,1,0,0,2,1,1,1,0,60,69,72
1,4,5,1,1,2,2,1,3,1,1,71,60,51
0,3,3,0,1,1,2,1,1,0,0,67,80,85
0,2,2,1,1,1,2,1,0,0,1,46,46,47
0,1,5,0,0,0,1,1,3,0,1,53,61,68
1,1,5,1,1,1,2,1,3,1,0,79,62,67
1,2,0,0,1,1,2,1,1,1,0,81,78,75
1,2,5,0,1,1,1,1,4,0,1,67,52,55
1,3,2,0,0,2,2,0,3,1,1,58,65,60
0,3,0,0,1,1,2,0,2,1,0,66,73,79
1,2,2,0,0,1,1,0,4,1,0,56,58,53
1,2,5,1,0,1,0,1,0,1,0,65,67,57
1,2,3,0,1,1,1,1,3,0,0,63,57,55
1,1,4,1,0,1,2,1,3,1,0,93,91,95
1,4,5,1,0,2,2,1,2,1,0,93,84,86
1,1,4,1,1,1,1,0,1,0,2,76,70,75
0,1,0,1,1,2,2,1,1,1,0,83,84,84
1,1,3,1,1,1,2,0,3,1,0,83,74,67
1,2,1,1,1,1,1,1,2,0,1,54,55,51
0,3,1,1,1,1,2,1,2,0,1,81,77,87
0,2,4,1,1,0,1,0,1,0,2,62,75,69
0,4,4,1,0,1,2,1,0,0,0,71,73,80
0,3,1,1,1,0,1,1,0,1,0,65,73,77
0,4,2,1,1,2,2,1,3,1,0,90,90,95
1,1,5,1,1,1,1,1,3,0,0,69,74,65
1,3,0,0,1,0,1,1,1,0,0,70,66,59
1,4,1,0,1,0,2,0,3,1,0,49,42,37
1,4,0,1,1,1,2,1,4,0,2,88,79,77
1,1,0,1,0,1,1,1,1,0,1,69,71,67
1,3,0,1,1,1,1,1,2,1,0,77,59,63
1,2,2,1,1,1,1,0,1,0,2,85,85,81
0,2,4,1,0,0,2,1,0,1,2,78,86,90
0,2,5,0,0,1,2,0,4,1,0,52,59,57
0,1,5,0,1,0,0,1,3,0,0,51,54,57
1,1,4,0,0,1,2,0,1,0,1,81,69,71
1,0,2,1,0,1,1,0,1,0,1,63,57,53
0,3,4,1,0,1,2,1,1,1,2,84,96,94
1,1,4,0,1,1,2,1,0,1,0,52,53,49
1,3,4,1,1,1,1,1,2,1,0,72,63,68
0,2,2,0,0,1,2,0,5,0,2,41,49,58
1,3,0,1,1,1,2,1,1,0,2,89,89,82
0,2,1,1,1,1,1,1,1,0,0,58,87,80
0,4,0,1,1,1,0,1,1,0,0,72,80,77
0,1,2,1,1,1,2,1,0,1,2,69,73,74
1,4,2,1,1,0,2,1,4,1,1,94,90,85
1,2,1,1,0,0,1,0,1,1,0,65,81,73
0,4,5,1,1,1,2,1,2,1,2,83,85,88
0,3,5,1,1,0,2,1,3,0,0,74,82,80
1,2,4,0,0,3,1,0,3,1,0,78,71,70
0,3,5,0,1,1,0,0,1,1,0,28,43,39
0,0,4,1,1,1,2,0,1,0,0,77,83,80
1,2,5,0,1,1,0,1,0,0,0,44,46,39
1,2,5,1,1,1,1,1,2,1,1,64,63,52
0,3,4,1,1,0,1,0,3,0,1,39,42,43
0,3,5,1,0,2,1,0,2,0,0,55,62,72
0,2,0,0,1,2,2,0,1,0,0,56,64,62
0,2,0,1,1,1,1,1,3,0,0,82,86,89
1,4,0,1,0,1,2,1,1,0,2,80,70,72
1,3,5,1,1,1,1,1,0,1,2,44,33,38
0,1,5,1,1,2,1,0,1,0,1,83,75,78
0,3,4,0,1,1,1,0,3,1,2,55,55,55
1,3,5,1,1,2,0,0,2,1,0,87,83,80
0,2,0,1,1,1,2,1,0,1,2,36,36,43
1,2,1,0,1,0,0,1,0,1,0,83,77,75
1,4,2,1,0,2,1,1,2,1,2,73,73,74
1,0,5,1,1,2,1,1,1,1,0,59,58,54
1,1,4,1,1,0,1,0,4,0,1,67,75,70
0,3,2,1,1,1,2,1,3,0,2,59,66,66
1,2,0,0,1,1,1,0,3,1,0,42,50,39
0,3,4,1,0,1,1,1,4,0,1,53,63,73
1,4,1,0,1,1,2,1,7,1,0,71,64,61
1,2,3,0,0,2,2,1,3,0,0,71,77,77
0,2,2,1,1,0,2,0,4,0,1,60,62,56
1,2,4,1,1,0,1,0,3,0,2,80,72,77
0,3,2,1,1,2,1,1,1,1,1,75,76,76
1,4,2,0,0,1,0,0,1,1,0,70,65,66
0,3,2,0,0,2,2,0,4,0,0,61,83,80
0,2,0,0,0,0,1,1,4,1,0,40,68,68
0,2,3,0,1,1,2,1,0,0,1,59,61,64
0,2,3,0,1,2,1,1,0,1,0,54,73,67
0,4,4,1,1,1,1,1,4,0,1,49,55,51
1,4,2,1,1,1,1,0,2,1,0,78,74,67
0,2,4,0,0,1,0,0,3,0,1,56,73,73
0,1,5,1,0,0,0,1,1,1,0,51,64,67
0,2,5,0,0,1,0,0,2,0,2,10,31,35
1,3,2,1,0,2,1,1,3,1,0,62,58,59
1,1,1,1,1,1,1,1,2,0,0,82,78,78
1,2,4,0,1,1,1,1,2,1,0,42,51,43
1,3,5,1,0,1,1,1,1,0,2,74,76,75
1,2,2,1,0,2,2,1,1,0,2,72,71,70
1,1,2,1,0,1,1,1,1,0,2,98,79,84
1,4,0,0,0,2,1,0,2,1,0,65,63,61
0,2,0,0,1,1,2,1,4,1,2,62,63,70
0,2,5,1,1,1,0,1,3,1,0,70,87,78
0,3,4,1,1,1,2,1,1,0,0,55,65,59
0,1,0,1,0,1,1,1,2,1,0,74,90,93
0,1,0,0,0,1,2,1,0,1,0,32,43,48
1,3,0,1,1,2,1,1,2,0,1,49,61,55
0,4,1,1,1,1,2,1,4,0,1,86,84,87
0,2,2,0,0,1,1,1,3,0,0,63,61,64
0,2,0,0,1,1,1,0,3,1,0,71,77,73
0,0,3,0,1,2,1,0,4,0,0,65,91,86
1,1,1,1,0,1,2,0,1,1,0,96,100,100
1,2,0,1,0,1,2,1,0,1,0,84,77,80
1,1,1,0,1,0,2,0,2,1,2,57,47,53
0,1,4,1,1,1,2,0,3,0,0,69,84,86
1,3,0,1,1,2,0,1,1,0,1,51,54,50
1,1,1,1,1,0,1,1,3,0,0,78,70,69
0,2,5,1,0,1,2,1,4,0,0,87,94,92
1,1,0,1,1,2,2,1,1,0,2,96,83,86
1,2,1,0,1,1,2,1,2,1,1,58,61,60
0,0,5,1,1,1,2,1,2,1,0,29,49,43
0,2,4,0,1,1,1,0,1,0,2,57,64,70
1,2,0,0,0,2,2,0,3,0,2,69,61,64
1,4,5,1,1,2,1,1,2,0,0,93,84,79
0,1,5,1,0,1,1,1,1,0,1,53,69,68
0,3,4,1,0,2,0,1,3,1,0,81,93,97
1,2,0,1,1,2,2,0,4,1,0,88,83,79
0,4,5,1,0,0,2,0,4,0,0,85,95,97
0,3,0,1,1,0,1,1,2,1,0,86,88,90
1,2,5,1,1,2,1,1,2,1,2,68,62,59
1,2,3,1,0,2,1,1,1,0,0,71,69,76
0,4,0,0,0,1,2,1,4,0,0,60,59,69
1,4,3,1,1,1,2,1,3,0,0,100,100,95
0,3,2,1,1,0,2,1,4,1,0,62,59,61
0,3,5,1,0,1,2,1,3,0,0,52,55,62
1,2,2,0,1,1,0,1,1,0,1,57,59,48
1,3,5,0,0,0,1,1,3,1,1,56,50,60
0,1,2,0,0,0,2,1,2,1,0,65,70,74
1,1,2,0,0,2,2,1,2,0,0,50,60,56
1,3,4,1,0,2,2,1,5,1,1,69,67,73
1,1,4,1,0,1,2,1,1,0,0,51,42,44
1,3,3,0,1,1,2,0,4,1,1,66,65,58
0,1,2,1,0,2,2,1,2,0,2,77,96,95
1,4,4,1,1,1,2,0,2,1,0,65,59,54
1,2,3,1,0,1,2,1,1,1,2,86,72,80
0,3,1,0,1,2,2,1,1,1,0,42,54,52
0,1,5,0,1,1,2,1,1,0,1,37,61,50
1,2,4,1,1,0,2,0,3,1,2,75,73,79
0,2,4,1,1,2,1,0,2,1,0,88,100,93
1,4,1,1,0,2,2,1,1,1,0,82,87,86
1,4,0,1,0,1,2,1,4,1,0,81,65,64
1,2,5,0,1,1,2,0,4,1,1,73,69,64
1,1,3,0,1,1,1,1,2,1,0,61,60,53
0,2,0,1,1,1,2,1,1,1,1,64,82,74
1,2,3,1,0,0,2,1,6,0,2,79,90,87
0,4,5,1,1,1,1,0,1,1,0,75,72,78
0,1,0,1,1,0,1,0,1,0,2,32,51,46
1,3,0,0,0,1,2,1,3,0,0,54,54,47
1,1,1,0,1,1,2,0,1,1,2,53,51,48
1,0,0,1,0,1,2,1,0,0,0,69,65,65
1,2,0,0,1,1,1,1,2,1,1,55,55,50
0,1,0,0,1,2,2,0,1,0,0,49,60,57
1,3,2,1,0,0,2,1,1,1,2,98,91,97
1,4,0,1,0,1,2,1,1,1,0,92,72,76
0,1,0,1,1,1,2,1,2,1,1,64,66,68
1,3,1,1,0,1,1,1,0,0,2,88,77,90
1,2,5,1,1,1,1,1,2,0,1,57,57,56
0,2,5,1,0,2,1,1,2,1,0,77,83,86
0,3,4,0,1,0,2,1,1,1,0,53,75,73
0,1,4,1,0,2,0,1,0,0,0,84,94,96
1,2,1,1,1,0,0,0,4,0,2,54,56,54
1,2,4,0,0,1,2,0,2,1,2,60,53,49
1,1,5,1,1,1,2,1,3,0,2,81,76,74
1,2,1,0,1,1,1,0,1,0,0,77,89,79
0,1,2,0,1,2,2,1,3,0,0,58,70,61
0,3,3,1,0,1,2,1,5,1,2,100,99,100
1,1,2,0,1,1,1,0,2,0,0,31,33,32
1,1,4,1,0,2,2,1,1,0,1,97,89,89
0,3,0,1,0,1,0,1,2,0,0,86,93,96
1,2,4,1,1,1,2,0,2,1,0,79,74,70
1,4,5,0,1,0,1,0,5,0,0,59,60,51
1,0,5,1,1,0,2,1,1,0,2,69,60,54
0,3,0,1,1,0,2,1,3,0,0,78,87,78
1,3,1,1,0,2,2,1,3,1,2,75,56,63
0,2,0,1,1,1,2,0,1,0,0,56,63,60
0,3,2,0,1,2,1,1,1,1,2,71,79,76
0,1,4,1,1,2,2,1,1,1,0,62,76,73
0,2,5,1,0,0,1,1,4,1,2,48,57,57
0,3,5,1,1,2,2,1,2,1,0,75,78,74
0,0,4,1,1,1,2,0,5,1,2,48,51,52
1,1,4,1,1,1,1,1,1,1,1,74,66,66
0,3,1,1,1,2,1,0,4,1,2,75,71,78
1,3,1,0,1,1,2,1,4,1,0,60,41,45
0,1,3,1,0,1,1,1,1,1,1,73,83,91
1,2,0,1,1,1,1,0,3,1,1,86,86,78
0,1,0,1,0,1,2,1,1,1,1,48,65,67
1,2,2,0,0,2,2,1,2,0,0,51,55,49
0,4,1,0,0,0,2,1,0,0,0,52,62,72
1,3,5,1,1,1,0,1,3,0,1,60,55,56
1,2,2,0,1,1,2,1,0,1,0,60,53,49
1,3,2,1,1,1,2,0,5,0,0,90,79,71
0,3,2,0,1,1,1,0,2,0,1,49,47,45
